gene,alt_name,gene_group,source,notes,y_offset
FBXO11,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO15,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO16,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO17,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBH1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO2,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO21,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO22,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO24,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO25,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO27,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO28,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO3,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO30,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO31,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO32,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO33,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO34,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO36,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO38,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO4,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO40,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO41,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO42,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO44,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO45,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO46,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO5,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO6,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO7,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO8,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXO9,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXW11,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXW2,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXW4,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXW5,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXW7,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXW8,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
GAN,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
GMCL1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
GTF2H2,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
GZF1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
HIC1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
HIC2,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
IBTK,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
IPP,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
IVNS1ABP,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KBTBD11,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KBTBD12,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KBTBD2,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KBTBD3,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KBTBD4,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KBTBD6,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KBTBD7,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KBTBD8,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL29,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCNA1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCNA10,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCNA2,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCNA3,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCNA4,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCNA5,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCNA6,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCNA7,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCNB1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCNB2,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCNC1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCNC2,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCNC3,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCNC4,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCND1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCND2,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCND3,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCNG1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCNG3,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCNRG,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCNS1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCNS2,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCNS3,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCNV1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCTD1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCTD10,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCTD12,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCTD13,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCTD14,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCTD15,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCTD16,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCTD17,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCTD2,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCTD20,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCTD21,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCTD3,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCTD4,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCTD5,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCTD6,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCTD7,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCTD8,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KCTD9,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KDM2A,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KDM2B,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KEAP1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL10,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL11,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL12,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL13,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL14,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL15,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL17,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL18,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL20,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL21,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL22,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL23,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL24,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL25,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL26,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL28,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL3,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL30,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL31,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL32,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL34,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL36,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL38,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL4,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL40,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL41,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL42,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL5,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL6,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL7,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL8,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
KLHL9,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
LGALS3BP,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
FBXL9P,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
LZTR1,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
MYNN,,E3a: Ub Ligase Accessory,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/RelatedProteins.html,Symbols converted via HGNC Multi-Symbol Checker,1
